latitude, longitude, elevation_m, observation_time, station_id, temperature_c, wind_speed_ms, wind_direction, wind_gust, precipitation, source
10.7424,13.8042,,,MOKOLO,,,,,,
4.2333333333,11.1833333333,,,MONATELE,,,,,,
11.0336,14.1336,,,MORA,,,,,,
4.95,8.8666,,,MUNDEMBA,,,,,,
4.6833,12.3666,,,NANGA-EBOKO,,,,,,
6.0002,10.4149,,,NDOP,,,,,,
7.35,13.5666666667,,,NGAOUNDERE,,,,,,
3.75,11.3666,,,NGOUMOU,,,,,,
2.717,10.064,,,NIETE PLCAD,,,,,,
2.722,10.081,,,NIETE PLDEAMA,,,,,,
2.713,10.071,,,NIETE PLPEPINIERE,,,,,,
2.659,10.033,,,NIETE PLV10,,,,,,
2.779,10.135,,,NIETE PLV11,,,,,,
2.678,10.15,,,NIETE PLV12,,,,,,
2.682,10.075,,,NIETE PLV13,,,,,,
2.632,10.068,,,NIETE PLV14,,,,,,
2.585,10.056,,,NIETE PLV15,,,,,,
2.74,10.058,,,NIETE PLV3,,,,,,
2.74,10.093,,,NIETE PLV4,,,,,,
2.781,10.094,,,NIETE PLV5,,,,,,
2.734,10.144,,,NIETE PLV6,,,,,,
2.659,10.104,,,NIETE PLV8,,,,,,
2.707,10.015,,,NIETE PLV9,,,,,,
6.6336,10.6669,,,NKAMBE,,,,,,
4.95,9.9333333333,,,NKONGSAMBA,,,,,,
8.4833333333,13.25,,,POLI,,,,,,
2.9333,11.9833,,,SANGMELIMA,,,,,,
10.3486,15.2433,,,SEMRY-YAGOUA,,,,,,
8.4002,14.1669,,,TCHOLLIRE,,,,,,
6.4666666667,12.6166666667,,,TIBATI,,,,,,
4.0833333333,9.3666666667,,,TIKO,,,,,,
6.3836,10.0669,,,WUM,,,,,,
4.65,10,,,YABASSI,,,,,,
10.347021,15.237034,,,YAGOUA,,,,,,
3.7202,11.502,,,YAOUNDE-NSIMALEN,,,,,,
3.8333333333,11.5166666667,,,YAOUNDE-VILLE,,,,,,
3.85,15.0833333333,,,YOKADOUMA,,,,,,
5.55,12.3666666667,,,YOKO,,,,,,
5.05,21.2,,,ALINDAO,,,,,,
5.85,20.65,,,BAMBARI,,,,,,
4.7333333333,22.8333333333,,,BANGASSOU,,,,,,
4.4,18.5166666667,,,BANGUI,,,,,,
4.25,15.8,,,BERBERATI,,,,,,
10.2833333333,22.7833333333,,,BIRAO,,,,,,
6.4833333333,17.4333333333,,,BOSSANGOA,,,,,,
5.2666666667,17.6333333333,,,BOSSEMBELE,,,,,,
5.9666666667,15.6333333333,,,BOUAR,,,,,,
6.5333333333,21.9833333333,,,BRIA,,,,,,
4.3166666667,21.1833333333,,,MOBAYE,,,,,,
8.4,20.65,,,N'DELE,,,,,,
5.4,26.5,,,OBO,,,,,,
6.5,23.2666666667,,,YALINGA,,,,,,
13.85,20.85,,,ABECHE,,,,,,
11.0333333333,20.2833333333,,,AM-TIMAN,,,,,,
13.2166666667,18.3166666667,,,ATI,,,,,,
12.4833,21.1815,,,Abdi,,,,,,
11.45,19.27,,,Aboudéia,,,,,,
13.84,20.85,,,Abéché,,,,,,
13.283,22.1241,,,Adré,,,,,,
12.4552,20.2745,,,Amdam,,,,,,
12.222,20.167,,,Amtiman-AWS,,,,,,
13.2236,18.3258,,,Ati,,,,,,
12.3833333333,17.05,,,BOKORO,,,,,,
13.4333333333,14.7333333333,,,BOL-BERIM,,,,,,
10.4833333333,16.7166666667,,,BOUSSO,,,,,,
10.5166,16.443,,,Ba-illi,,,,,,
9.0363,16.0925,,,Bao,,,,,,
12.1993,18.9728,,,Baro,,,,,,
8.6748,16.5602,,,Bebedjia ITRAD,,,,,,
8.6949,17.3589,,,Bekamba,,,,,,
7.901,16.078,,,Bessao,,,,,,
10.5602,15.2322,,,Billiam-Oursi,,,,,,
9.96,14.45,,,Binder,,,,,,
11.9832,18.219,,,Bitkine,,,,,,
12.3833,17.0593,,,Bokoro,,,,,,
13.4449,14.7376,,,Bol,,,,,,
10.2887,15.3748,,,Bongor Aéro,,,,,,
9.623,16.1036,,,Boumou,,,,,,
13.5093,18.5909,,,Djeddah,,,,,,
8.6946,16.8302,,,Doba Aéro,,,,,,
9.2361,16.9208,,,Dono Manga,,,,,,
11.805,15.872,,,Dourbali,,,,,,
8.71,15.859,,,Déli ITRAD,,,,,,
17.1666666667,21.55,,,FADA,,,,,,
18,19.1666666667,,,FAYA,,,,,,
13.3519,21.4721,,,Farchana,,,,,,
9.81,15.06,,,Fianga,,,,,,
12.2333333333,21.4166666667,,,GOZ-BEIDA,,,,,,
9.021,15.131,,,Gagal,,,,,,
7.91,16.639,,,Goré,,,,,,
9.3626,17.3607,,,Goundi,,,,,,
9.608,15.492,,,Gounou Gaya,,,,,,
12.1318,21.2457,,,Goz-Beida,,,,,,
10.9266,15.5402,,,Guelendeng,,,,,,
9.5647,20.5415,,,Haraze Mangueigne,,,,,,
15.0756,22.1348,,,Iriba,,,,,,
9.4522,18.9245,,,Kyabé CT,,,,,,
9.2789,15.8007,,,Kélo,,,,,,
9.5,14.54,,,Lagon,,,,,,
9.3975,16.313,,,Lai,,,,,,
8.0325,15.7036,,,Laramanaye,,,,,,
9.68,14.33,,,Léré,,,,,,
14.1166666667,15.3166666667,,,MAO,,,,,,
12.1833333333,18.6833333333,,,MONGO,,,,,,
8.5666666667,16.0666666667,,,MOUNDOU,,,,,,
13.65,16.5,,,MOUSSORO,,,,,,
11.5656,15.288,,,Mailao,,,,,,
12.3551,19.6166,,,Mangalmé,,,,,,
12.736,14.6733,,,Mani,,,,,,
12.4825,15.4385,,,Massaguet,,,,,,
12.9905,15.7366,,,Massakory,,,,,,
11.399,16.176,,,Massenya,,,,,,
11.08,17.931,,,Melfi,,,,,,
8.3635,17.761,,,Moissala,,,,,,
12.174,18.6786,,,Mongo Aéro,,,,,,
8.6218,16.0738,,,Moundou Aéro,,,,,,
8.9059,18.6391,,,Moussafoyo ITRAD,,,,,,
12.1385,15.0456,,,N'Djamena Aéro,,,,,,
12.08,15.02,,,NDJAMENA,,,,,,
12.1333333333,15.0333333333,,,Ndjamena,,,,,,
13.6425,15.37,,,Ngouri,,,,,,
13.2941,19.6979,,,Oum-Hadjer,,,,,,
9.3666666667,14.9666666667,,,PALA,,,,,,
9.38,14.94,,,Pala,,,,,,
9.15,18.3833333333,,,SARH,,,,,,
9.1434,18.3757,,,Sarh Aéro,,,,,,
-11.5333333333,43.2666666667,,,HAHAYA INT. AIRPORT,,,,,,
-11.7,43.2333333333,,,MORONI AIRPORT (GRANDE-COMORE),,,,,,
-12.1166666667,44.4333333333,,,OUANI (ANJOUAN),,,,,,
-12.29407,44.49279,,,adda,,,,,,
-4.2636,15.2429,,,BRAZZAVILLE /MAYA-MAYA,,,,,,
-4.7916,11.8283,,,CAMAM,,,,,,
-2.5333,14.7666,,,DJAMBALA,,,,,,
-4.2119,12.668,,,DOLISIE,,,,,,
-0.8541,14.8034,,,EWO,,,,,,
-1.9,15.85,,,GAMBOMA,,,,,,
1.5928,18.054,,,IMPFONDO,,,,,,
0.082999,14.53299,,,KELLE,,,,,,
-2.6166666667,16.2166666667,,,M'POUYA,,,,,,
-3.4833333333,12.6166666667,,,MAKABANA,,,,,,
-0.0166666667,15.65,,,MAKOUA,,,,,,
-4,13.95,,,MOUYONDZI,,,,,,
-4.221871,13.285643,,,N'KAYI,,,,,,
-1.2257,15.9166,,,OLLOMBO,,,,,,
1.6125,16.0402,,,OUESSO,,,,,,
-0.5204347,15.9303346,,,Owando,,,,,,
-4.804545,11.881737,,,POINTE-NOIRE,,,,,,
-3.6845,13.3698,,,SIBITI,,,,,,
2.0666666667,14.0333333333,,,SOUANKE,,,,,,
1.0833333333,27.1333333333,,,BAFWASENDE,,,,,,
-3.3,17.35,,,BANDUNDU,,,,,,
1.2166666667,19.8,,,BASANKUSU,,,,,,
1.25,23.6,,,BASOKO,,,,,,
-0.2166666667,20.85,,,BOENDE,,,,,,
-5.85,13.1,,,BOMA,,,,,,
3.8,23.8166666667,,,BONDO,,,,,,
-2.5166666667,28.85,,,BUKAVU,,,,,,
2.1833333333,22.55,,,BUMBA,,,,,,
1.5,30.2166666667,,,BUNIA,,,,,,
1.5666666667,30.2166666667,,,BUNIA-RUAMPARA,,,,,,
2.7833333333,24.7833333333,,,BUTA,,,,,,
0.1333333333,29.2666666667,,,BUTEMBO,,,,,,
-10.6833333333,22.3333333333,,,DILOLO,,,,,,
3.2833333333,19.7833333333,,,GEMENA,,,,,,
-1.6833333333,29.2333333333,,,GOMA,,,,,,
-4.3333333333,20.5833333333,,,ILEBO,,,,,,
-5.5166666667,13.5833333333,,,INGA (64206-0),,,,,,
-1.9666666667,18.2666666667,,,INONGO,,,,,,
2.7666666667,27.65,,,ISIRO,,,,,,
-6.1333,24.4333,,,KABINDA,,,,,,
-7.3333,19,,,KAHEMBA,,,,,,
-5.8833333333,29.1833333333,,,KALEMIE,,,,,,
-2.6,26.55,,,KALIMA,,,,,,
-8.6333333333,25.25,,,KAMINA/BASE,,,,,,
-5.8833333333,22.4166666667,,,KANANGA,,,,,,
-4.5166666667,26.5833333333,,,KASONGO,,,,,,
4.5167,26.5833,,,KASONGO,,,,,,
-4.9166666667,17.0666666667,,,KENGE,,,,,,
-5.0333333333,18.8,,,KIKWIT,,,,,,
-2.95,25.9166666667,,,KINDU,,,,,,
-4.3666666667,15.25,,,KINSHASA/BINZA,,,,,,
-4.3833333333,15.4333333333,,,KINSHASA/N'DJILI,,,,,,
-4.3166666667,15.3166666667,,,KINSHASA/N'DOLO,,,,,,
0.5166666667,25.1833333333,,,KISANGANI,,,,,,
-5.9166666667,12.45,,,KITONA,,,,,,
-10.7166666667,25.45,,,KOLWEZI,,,,,,
-5.35,27,,,KONGOLO,,,,,,
3.6333333333,18.6333333333,,,LIBENGE,,,,,,
2.3166666667,21.5666666667,,,LISALA,,,,,,
-3.4833333333,23.4666666667,,,LODJA,,,,,,
-11.6666666667,27.4833333333,,,LUBUMBASHI,,,,,,
-11.65,27.4666666667,,,LUBUMBASHI-KARAVIA,,,,,,
-1.05,17.2,,,LUKOLELA,,,,,,
-4.95,14.1333333333,,,LUOZI,,,,,,
-7.1333333333,23.7333333333,,,LUPUTA,,,,,,
-4.9666666667,23.4333333333,,,LUSAMBO,,,,,,
1.3666666667,29.0666666667,,,MAMBASA,,,,,,
-7.2833333333,27.4333333333,,,MANONO,,,,,,
-5.8,13.4333333333,,,MATADI,,,,,,
0.05,18.2666666667,,,MBANDAKA,,,,,,
-6.1666666667,23.6166666667,,,MBUJI-MAYI,,,,,,
-8.6,27.3333333333,,,MITWABA,,,,,,
-6,12.4166666667,,,MOANDA,,,,,,
-1.1833333333,29.45,,,RUTSHURU,,,,,,
-9.6333333333,22.85,,,SANDOA,,,,,,
2.6833,27.35,,,SHABUNDA,,,,,,
-6.4166666667,20.85,,,TSHIKAPA,,,,,,
-0.35,25.45,,,UBUNDU,,,,,,
-1.4166666667,27,,,WALIKALE,,,,,,
2.15,28,,,WAMBA,,,,,,
3.0666666667,29.5,,,WATSA,,,,,,
5.25,-3.9333333333,,,ABIDJAN,,,,,,
5.284,-3.2988,,,ADIAKE,,,,,,
6.6819,-3.9889,,,ARRAH-PROPACOM,,,,,,
8.1594,-6.5547,,,BOBI-PROPACOM,,,,,,
8.05,-2.7833,,,BONDOUKOU,,,,,,
6.983333,-5.75,,,BOUAFLE,,,,,,
7.7383,-5.0684,,,BOUAKE,,,,,,
7.683333,-5.033333,,,BOUAKE (PLUVIO),,,,,,
9.25,-7.816667,,,BOUGOUSSO ( PLUVIO),,,,,,
9.266667,-2.983333,,,BOUNA (PLUVIO),,,,,,
9.516667,-6.466667,,,BOUNDIALI (PLUVIO),,,,,,
6.266667,-4.45,,,CECHI (PLUVIO),,,,,,
8.383333,-4.433333,,,DABAKALA (PLUVIO),,,,,,
5.3,-4.366667,,,DABOU (PLUVIO),,,,,,
6.6469,-4.7032,,,DIMBOKRO,,,,,,
8.7594,-6.9983,,,DJIBROSSO-PROPACOM,,,,,,
6.1333,-5.95,,,GAGNOA,,,,,,
10.0156,-7.2042,,,GOULIA-PROPACOM,,,,,,
9.3912,-5.5518,,,KORHOGO,,,,,,
10.2494,-6.6797,,,MAHANDIANA SOHOURANI-PROPACOM,,,,,,
7.2708,-7.5888,,,MAN,,,,,,
9.54,-7.5632,,,ODIENNE,,,,,,
4.748,-6.6576,,,SAN PEDRO (65594-0),,,,,,
4.9299,-6.1305,,,SASSANDRA,,,,,,
9.5094,-7.98,,,SEYDOUGOU-PROPACOM,,,,,,
7.9781,-6.925,,,SIFIE-PROPACOM,,,,,,
10.2056,-7.8306,,,SOKORO-PROPACOM,,,,,,
4.432,-7.3611,,,TABOU,,,,,,
9.5458,-7.3205,,,TIEME-PROPACOM,,,,,,
6.9082,-5.3596,,,YAMOUSSOUKRO,,,,,,
11.129757,42.888908,,,ALI ADDEH RAINGAUGE,,,,,,
11.149994,42.717496,,,ALI-SABIEH  AWS STATION,,,,,,
11.526225,42.847813,,,ARTA  AWS STATION,,,,,,
10.99096,42.82531,,,ASSAMO RAINGAUGE,,,,,,
11.253258,42.79966,,,DASBIO RAINGAUGE,,,,,,
11.106139,42.374611,,,DIKHIL  AWS STATION,,,,,,
11.548611,43.147806,,,DJIBOUTI SIOMA 09,,,,,,
11.42229,43.000531,,,GOUBETTO RAINGAUGE,,,,,,
11.09581282,42.64548798,,,GUELILEH RAINGAUGE,,,,,,
11.016644,42.963055,,,GUESTIR RAINGAUGE,,,,,,
11.3092456,42.92852964,,,HOLL HOLL RAINGAUGE,,,,,,
11.258154,43.097829,,,KABAH KABAH RAINGAUGE,,,,,,
30.246067,31.719247,,,10th Ramadan,,,,,,
22.375113,31.606663,,,ABU SIMBEL,,,,,,
23.9644444444,32.82,,,ASSWAN,,,,,,
27.052954,31.012417,,,ASYUT,,,,,,
27.2,31.1666666667,,,ASYUT - AGRIMET,,,,,,
28.9100490508,33.1954272307,,,Abou Redis,,,,,,
28.349008,28.871275,,,BAHARIA,,,,,,
30.1433333333,31.255,,,BAHTIM AGRIMET,,,,,,
31.553906,31.084369,,,BALTIM,,,,,,
30.1113888889,31.4138888889,,,CAIRO,,,,,,
30.0833333333,31.2833333333,,,CAIRO H.Q,,,,,,
31.03265,28.44488,,,DABAA,,,,,,
28.491995,34.500809,,,DAHAB,,,,,,
25.502674,28.97232,,,DAKHLA,,,,,,
31.4166666667,31.8166666667,,,DAMIETTA,,,,,,
24.984295,32.832661,,,EDFOU,,,,,,
31.082172,33.82891,,,EL ARISH,,,,,,
31.0886111111,33.8216666667,,,EL ARISH-AGRIMET,,,,,,
30.465955,33.78108,,,EL HASANA,,,,,,
28.215286,33.63547,,,EL TOR,,,,,,
29.8666666667,32.4666666667,,,EL-SUEZ,,,,,,
27.0583333333,27.9891666667,,,FARAFRA,,,,,,
30.05,31.2166666667,,,GIZA - AGRIMET,,,,,,
29.8627777778,31.3491666667,,,HELWAN,,,,,,
27.1786111111,33.8008333333,,,HURGUADA,,,,,,
27.2855555556,33.7477777778,,,HURGUADA POLLUTION,,,,,,
30.5916666667,32.2472222222,,,ISMAILIA,,,,,,
25.464245,30.542581,,,KHARGA AGRIMET,,,,,,
26.1355555556,34.2583333333,,,KOSSEIR,,,,,,
25.6708333333,32.7063888889,,,LUXOR,,,,,,
27.726772,30.827336,,,MALWY - AGRIMET,,,,,,
31.3252777778,27.2216666667,,,MERSA MATRUH,,,,,,
28.0833333333,30.7333333333,,,MINYA,,,,,,
29.913983,33.740699,,,NEKHEL,,,,,,
31.1816666667,29.9463888889,,,NOUZHA,,,,,,
31.280423,32.244549,,,PORT SAID/EL GAMIL,,,,,,
31.2091666667,34.2055555556,,,RAFAH-AGRIMET,,,,,,
29.5844,32.717318,,,RAS SEDR,,,,,,
31.453668,30.372427,,,ROSETTA,,,,,,
31.570402,25.131409,,,SALLUM PLATEAU,,,,,,
28.6852777778,34.0625,,,SANT KATREIN,,,,,,
23.1308333333,35.5841666667,,,SHALATIN,,,,,,
22.5833333333,28.7161111111,,,SHARK-EL-OUINAT,,,,,,
27.983418,34.390967,,,SHARM EL SHEIKH,,,,,,
30.6,31.0166666667,,,SHEBIN EL KOM,,,,,,
26.3427777778,31.7427777778,,,SHOAG AIRPORT,,,,,,
31.6166666667,25.9,,,SIDI BARRANI,,,,,,
29.191817,25.519692,,,SIWA,,,,,,
26.2002777778,32.7466666667,,,SOUTH OF VALLEY UNIVERSITY,,,,,,
31.092571,30.908604,,,Sakha,,,,,,
29.5994,34.7747,,,TABA,,,,,,
30.576083,30.715722,,,TAHRIR,,,,,,
30.402941,30.363587,,,WADI EL NATROON AGRIMET,,,,,,
1.9,9.8,,,BATA (RIO MUNI),,,,,,
3.75,8.7666666667,,,MALABO,,,,,,
15.2833333333,38.9166666667,,,ASMARA,,,,,,
13.0666666667,42.7166666667,,,ASSAB,,,,,,
15.6166666667,39.45,,,MASSAWA,,,,,,
16.6666666667,38.3333333333,,,NACFA,,,,,,
-26.8511,31.9183,,,BIG BEND,,,,,,
-26.41268,31.72704,,,DVOKODVWENI,,,,,,
-26.98278,31.3256,,,Hlatikulu,,,,,,
-27.2672,31.818,,,LAVUMISA,,,,,,
-25.9833333333,31.9833333333,,,LOMAHASHA,,,,,,
-26.7358333333,31.7022222222,,,LUBOVANE,,,,,,
-25.8833333333,31.5,,,MAYIWANE,,,,,,
-26.336427,31.142689,,,MBABANE,,,,,,
-26.7042,31.4255,,,MOTI,,,,,,
-27.05,31.1,,,NHLANGANO,,,,,,
-25.9666666667,31.25,,,PIGGS PEAK,,,,,,
-26.4333333333,31.95,,,SITEKI,,,,,,
9.0333333333,38.75,,,ADDIS ABABA-BOLE,,,,,,
6.0833333333,37.6333333333,,,ARBA MINCH,,,,,,
7.0833333333,38.4833333333,,,AWASSA,,,,,,
8.9811,38.7987,,,Addis Ababa Bole,,,,,,
12.4347,38.7147,,,Amdework,,,,,,
6.0622,37.5613,,,Arbaminch,,,,,,
38.483,7.065,,,Awassa,,,,,,
11.6,37.4166666667,,,BAHAR DAR,,,,,,
11.595,37.36,,,Bahir Dar,,,,,,
11.1166666667,39.7333333333,,,COMBOLCHA,,,,,,
11.0839,39.7176,,,Combolcha,,,,,,
10.3333333333,37.6666666667,,,DEBREMARCOS,,,,,,
9.6,41.85,,,DIREDAWA,,,,,,
10.3257,37.7392,,,Debre Markos,,,,,,
14.06,37.46,,,Dedbit,,,,,,
9.6134,41.8968,,,Dire Dawa,,,,,,
5.8355,42.1052,,,Elcare,,,,,,
8.1394,42.2978,,,Fick,,,,,,
5.1063,40.643,,,Filtu,,,,,,
5.9,43.5833333333,,,GODE,,,,,,
12.55,37.4166666667,,,GONDAR,,,,,,
8.15,35.5333333333,,,GORE,,,,,,
10.1553,40.6583,,,Gewane,,,,,,
5.932,43.5715,,,Gode,,,,,,
12.5211,37.4319,,,Gondar,,,,,,
8.157,35.5498,,,Gore,,,,,,
7.833,43.9448,,,Gungoda,,,,,,
8.7333333333,38.95,,,HARAR MEDA,,,,,,
7.6666666667,36.8333333333,,,JIMMA,,,,,,
9.3651,42.7179,,,Jijiga,,,,,,
7.6701,36.8212,,,Jimma,,,,,,
7.5,34.01,,,Jor,,,,,,
9.0833333333,36.45,,,LEKEMTE,,,,,,
13.5,39.4833333333,,,MAKALE,,,,,,
8.8666666667,39.9,,,METEHARA,,,,,,
6.1732,35.5865,,,Maji,,,,,,
11.272,35.291,,,Mankush,,,,,,
4.0703,38.3205,,,Mega,,,,,,
13.4705,39.5312,,,Mekele,,,,,,
9.8053,35.0925,,,Mendi,,,,,,
8.865,39.921,,,Metehara,,,,,,
5.3333333333,39.5666666667,,,NEGHELLE,,,,,,
5.3308,39.2675,,,Neghele,,,,,,
9.0825,36.5489,,,Nekemte,,,,,,
4.803,36.0538,,,Omorate,,,,,,
7.1333333333,40,,,ROBE/BALE,,,,,,
7.1333,40.05,,,Robe,,,,,,
11.8008,41.0019,,,Semera,,,,,,
6.98,45.33,,,Warder,,,,,,
-46.4325,51.8566666667,,,ALFRED FAURE (ILES CROZET),,,,,,
-37.7983016968,77.5378036499,,,Amsterdam Island,,,,,,
-22.3441666667,40.3405555556,,,ILE EUROPA,,,,,,
-17.0547222222,42.7119444444,,,ILE JUAN DE NOVA,,,,,,
-11.5827777778,47.2897222222,,,ILES GLORIEUSES,,,,,,
-20.91178,55.42195,,,LE COLORADO RADAR,,,,,,
-37.7952777778,77.5691666667,,,MARTIN DE VIVIES (ILE AMSTERDAM),,,,,,
-12.8055555556,45.2827777778,,,PAMANDZI (MAYOTTE),,,,,,
-21.19049,55.57347,,,PITON VILLERS RADAR,,,,,,
-49.3522222222,70.2433333333,,,PORT-AUX-FRANCAIS (ILES KERGUELEN),,,,,,
-20.8925,55.5286111111,,,SAINT-DENIS/GILLOT (REUNION),,,,,,
-15.8877777778,54.5205555556,,,SERGE-FROLOW (ILE TROMELIN),,,,,,
-20.91,55.59,,,ST. DENIS, REUNION,,,,,,
2.0833333333,11.4833333333,,,BITAM,,,,,,
1,9.6,,,COCOBEACH,,,,,,
0.980472,9.572239,,,Cocobeach-Côte,,,,,,
-2.75,10,,,Gamba,,,,,,
-1.1166666667,12.5,,,KOULAMOUTOU,,,,,,
0.45,9.75,,,Kango,,,,,,
-0.7166666667,10.2333333333,,,LAMBARENE,,,,,,
-0.8333333333,12.7166666667,,,LASTOURVILLE,,,,,,
0.45,9.4166666667,,,LIBREVILLE,,,,,,
0.5666666667,12.8666666667,,,MAKOKOU,,,,,,
-3.4166666667,10.65,,,MAYUMBA,,,,,,
1.0166666667,13.9333333333,,,MEKAMBO,,,,,,
0.7833333333,11.5333333333,,,MITZIC,,,,,,
-1.8666666667,11.0166666667,,,MOUILA,,,,,,
-1.65,13.4333333333,,,MVENGUE,,,,,,
0.0365,9.35,,,NYONIE,,,,,,
-1.9,9.333333,,,Ntchongo-Orové,,,,,,
-0.7,13.7833333333,,,OKONDJA,,,,,,
1.5833333333,11.5666666667,,,OYEM,,,,,,
-0.7,8.75,,,PORT-GENTIL,,,,,,
-2.85,11.0166666667,,,TCHIBANGA,,,,,,
13.46005,-16.58041,,,BANJUL,,,,,,
13.44287,-16.57325,,,BANJUL PORT,,,,,,
13.34262,-16.64978,,,BANJUL/YUNDUM,,,,,,
13.3166666667,-14.2166666667,,,BASSE,,,,,,
13.39638,-13.88723,,,FATOTO,,,,,,
13.53925,-14.76888,,,JANJANGBUREH (GEORGETOWN),,,,,,
13.48495,-15.5588,,,JENOI,,,,,,
13.70452,-15.32608,,,KAUR,,,,,,
13.49223,-16.09425,,,KEREWAN,,,,,,
13.52923,-14.90533,,,SAPU,,,,,,
13.21027,-16.19678,,,SIBANOR,,,,,,
6.6666666667,-0.75,,,ABETIFI,,,,,,
5.6,-0.1666666667,,,ACCRA,,,,,,
5.7833333333,0.6333333333,,,ADA,,,,,,
6.1166666667,0.8,,,AKATSI,,,,,,
5.9333333333,-0.9833333333,,,AKIM ODA,,,,,,
6.1,0.1166666667,,,AKUSE,,,,,,
4.8666666667,-2.2333333333,,,AXIM,,,,,,
10.9477,-0.7376,,,Akanseringa,,,,,,
6.2914,0.0566,,,Akosombo,,,,,,
9.0333333333,-2.4833333333,,,BOLE,,,,,,
5.8237,-2.8237,,,Enchi,,,,,,
10.4195,-1.2927,,,Fumbisi Baasa,,,,,,
8.4799,-1.5615,,,Gulumpe,,,,,,
6.6,0.4666666667,,,HO,,,,,,
10.5346,-2.7194,,,Jirapa,,,,,,
7.8166666667,-0.0333333333,,,KETE-KRACHI,,,,,,
6.0833333333,-0.25,,,KOFORIDUA,,,,,,
6.7166666667,-1.6,,,KUMASI,,,,,,
8.412,-0.0364,,,Kpandai Mulpido,,,,,,
10.2559,-0.8279,,,Loagri No2,,,,,,
10.9,-1.1,,,NAVRONGO,,,,,,
9.6942,-0.0775,,,Nakpaboni,,,,,,
5.2,-1.0666666667,,,SALTPOND,,,,,,
6.2,-2.3333333333,,,SEFWI BEKWAI,,,,,,
7.3333333333,-2.3333333333,,,SUNYANI,,,,,,
9.2833,-2.4167,,,Sawla,,,,,,
10.8229,-0.9356,,,Sumbrungu,,,,,,
4.8833333333,-1.7666666667,,,TAKORADI,,,,,,
9.55,-0.85,,,TAMALE,,,,,,
5.3139,-1.9926,,,Tarkwa,,,,,,
9.4309,-1.0646,,,Tolon,,,,,,
10.0412,-2.5345,,,Varenpare,,,,,,
10.05,-2.5,,,WA,,,,,,
7.75,-2.1,,,WENCHI,,,,,,
9.45,-0.0166666667,,,YENDI,,,,,,
9.4718,-0.8279,,,Yendi Kushegu,,,,,,
10.9333333333,-14.8166666667,,,BOKE,,,,,,
9.6971,-8.6412,,,Beyla,,,,,,
9.5666666667,-13.6166666667,,,CONAKRY,,,,,,
9.5666666667,-13.6166666667,,,CONAKRY/GBESSIA,,,,,,
11.20253,-10.71823,,,DINGUIRAYE,,,,,,
10.68845,-12.2268,,,Dalaba,,,,,,
10.0333333333,-10.75,,,FARANAH/BADALA,,,,,,
10.3833333333,-9.3,,,KANKAN,,,,,,
10.05,-12.8666666667,,,KINDIA,,,,,,
9.2166666667,-10.2166666667,,,KISSIDOUGOU,,,,,,
12.5666666667,-13.5166666667,,,KOUNDARA,,,,,,
11.3166666667,-12.3,,,LABE,,,,,,
7.80789,-8.52568,,,Lola,,,,,,
8.5333333333,-9.5,,,MACENTA,,,,,,
10.3666666667,-12.0833333333,,,MAMOU,,,,,,
7.75,-8.2833333333,,,N'ZEREKORE,,,,,,
11.4333333333,-9.1666666667,,,SIGUIRI,,,,,,
7.5637,-9.2611,,,Yomou,,,,,,
12.1666666667,-14.6666666667,,,BAFATA,,,,,,
11.8833333333,-15.65,,,BISSAU AEROPORTO,,,,,,
11.5833333333,-15.4833333333,,,BOLAMA,,,,,,
1.2048,34.7966,,,ADC JAPATA,,,,,,
0.7668,36.4056,,,AIC Churo Girls  High School,,,,,,
0.497,34.1252,,,ALUPE,,,,,,
0.1601,35.5204,,,Ainabkoi KCC Plant,,,,,,
0.9388,35.625,,,Arror Irrigation scheme (Agromet),,,,,,
-1.566213369,37.10015869,,,Ausquest Farm,,,,,,
-0.0975,39.0451,,,Balambala chiefs office,,,,,,
-0.7252,39.0165,,,Bangale police station,,,,,,
0.0393,35.7269,,,Baringo High School,,,,,,
0.6814,35.8189,,,Bartolimo Boys High School,,,,,,
0.6921,34.3572,,,Bishop Sulumeti Ang’urai,,,,,,
0.4584,34.1159,,,Busia ATC (Agromet),,,,,,
0.3401,34.3374,,,Butula DCC,,,,,,
-3.6663,38.3502,,,CHOKE RANCH,,,,,,
-1.003,35.2549,,,Chepalungu boys high school,,,,,,
-1.301217,36.759652,,,DAGORETTI CORNER,,,,,,
-1.301217,36.759652,,,DAGORETTI CORNER AWS,,,,,,
2.3349,38.0031,,,Dakabaricha/Lutheran church,,,,,,
0.1656,34.5961,,,Dept of Agriculture  Khwisero,,,,,,
0.7827,35.1319,,,Dept of Agriculture  Likuyani,,,,,,
0.413,34.6827,,,Dept of Agriculture Navakholo,,,,,,
0.1882,34.7587,,,Dept. of Agriculture  Ikolomani,,,,,,
0.405104,35.227207,,,ELDORET INTERNATIONAL AIRPORT,,,,,,
0.53333,35.28333,,,ELDORET KAPSOYA,,,,,,
0.7572,35.5227,,,ELGEYO FOREST STATION,,,,,,
-0.500633,37.459108,,,EMBU,,,,,,
-2.3278,37.3165,,,Enkijape Primary school,,,,,,
-1.9961,36.9233,,,Enkorika Secondary School,,,,,,
-2.0613,41.1066,,,Faza Sec School,,,,,,
-0.476425,39.647412,,,GARISSA,,,,,,
-0.3182,36.7423,,,Gakanga Sec Sch,,,,,,
-0.1254,37.03,,,Githima chief’s camp,,,,,,
